chrom	left_start	left_end	right_start	right_end
WestNile_1_50_consensus_40	7540	7562	7564	7587
WestNile_1_50_consensus_40	7540	7562	7675	7692
WestNile_1_50_consensus_40	7540	7562	7780	7796
WestNile_1_50_consensus_40	7540	7562	7891	7906
WestNile_1_50_consensus_40	7540	7562	7989	8008
WestNile_1_50_consensus_40	7540	7562	8081	8099
WestNile_1_50_consensus_40	7540	7562	8167	8183
WestNile_1_50_consensus_40	7540	7562	8242	8260
WestNile_1_50_consensus_40	7540	7562	8350	8372
WestNile_1_50_consensus_40	7540	7562	8445	8462
WestNile_1_50_consensus_40	7540	7562	8564	8584
WestNile_1_50_consensus_40	7540	7562	8614	8632
WestNile_1_50_consensus_40	7540	7562	8725	8743
WestNile_1_50_consensus_40	7540	7562	8837	8854
WestNile_1_50_consensus_40	7540	7562	8950	8969
WestNile_1_50_consensus_40	7540	7562	9059	9079
WestNile_1_50_consensus_40	7540	7562	9145	9161
WestNile_1_50_consensus_40	7540	7562	9247	9266
WestNile_1_50_consensus_40	7540	7562	9307	9330
WestNile_1_50_consensus_40	7540	7562	9424	9441
WestNile_1_50_consensus_40	7540	7562	9494	9513
WestNile_1_50_consensus_40	7654	7673	7675	7692
WestNile_1_50_consensus_40	7654	7673	7780	7796
WestNile_1_50_consensus_40	7654	7673	7891	7906
WestNile_1_50_consensus_40	7654	7673	7989	8008
WestNile_1_50_consensus_40	7654	7673	8081	8099
WestNile_1_50_consensus_40	7654	7673	8167	8183
WestNile_1_50_consensus_40	7654	7673	8242	8260
WestNile_1_50_consensus_40	7654	7673	8350	8372
WestNile_1_50_consensus_40	7654	7673	8445	8462
WestNile_1_50_consensus_40	7654	7673	8564	8584
WestNile_1_50_consensus_40	7654	7673	8614	8632
WestNile_1_50_consensus_40	7654	7673	8725	8743
WestNile_1_50_consensus_40	7654	7673	8837	8854
WestNile_1_50_consensus_40	7654	7673	8950	8969
WestNile_1_50_consensus_40	7654	7673	9059	9079
WestNile_1_50_consensus_40	7654	7673	9145	9161
WestNile_1_50_consensus_40	7654	7673	9247	9266
WestNile_1_50_consensus_40	7654	7673	9307	9330
WestNile_1_50_consensus_40	7654	7673	9424	9441
WestNile_1_50_consensus_40	7654	7673	9494	9513
WestNile_1_50_consensus_40	7654	7673	9611	9626
WestNile_1_50_consensus_40	7761	7778	7780	7796
WestNile_1_50_consensus_40	7761	7778	7891	7906
WestNile_1_50_consensus_40	7761	7778	7989	8008
WestNile_1_50_consensus_40	7761	7778	8081	8099
WestNile_1_50_consensus_40	7761	7778	8167	8183
WestNile_1_50_consensus_40	7761	7778	8242	8260
WestNile_1_50_consensus_40	7761	7778	8350	8372
WestNile_1_50_consensus_40	7761	7778	8445	8462
WestNile_1_50_consensus_40	7761	7778	8564	8584
WestNile_1_50_consensus_40	7761	7778	8614	8632
WestNile_1_50_consensus_40	7761	7778	8725	8743
WestNile_1_50_consensus_40	7761	7778	8837	8854
WestNile_1_50_consensus_40	7761	7778	8950	8969
WestNile_1_50_consensus_40	7761	7778	9059	9079
WestNile_1_50_consensus_40	7761	7778	9145	9161
WestNile_1_50_consensus_40	7761	7778	9247	9266
WestNile_1_50_consensus_40	7761	7778	9307	9330
WestNile_1_50_consensus_40	7761	7778	9424	9441
WestNile_1_50_consensus_40	7761	7778	9494	9513
WestNile_1_50_consensus_40	7761	7778	9611	9626
WestNile_1_50_consensus_40	7761	7778	9710	9726
WestNile_1_50_consensus_40	7870	7889	7891	7906
WestNile_1_50_consensus_40	7870	7889	7989	8008
WestNile_1_50_consensus_40	7870	7889	8081	8099
WestNile_1_50_consensus_40	7870	7889	8167	8183
WestNile_1_50_consensus_40	7870	7889	8242	8260
WestNile_1_50_consensus_40	7870	7889	8350	8372
WestNile_1_50_consensus_40	7870	7889	8445	8462
WestNile_1_50_consensus_40	7870	7889	8564	8584
WestNile_1_50_consensus_40	7870	7889	8614	8632
WestNile_1_50_consensus_40	7870	7889	8725	8743
WestNile_1_50_consensus_40	7870	7889	8837	8854
WestNile_1_50_consensus_40	7870	7889	8950	8969
WestNile_1_50_consensus_40	7870	7889	9059	9079
WestNile_1_50_consensus_40	7870	7889	9145	9161
WestNile_1_50_consensus_40	7870	7889	9247	9266
WestNile_1_50_consensus_40	7870	7889	9307	9330
WestNile_1_50_consensus_40	7870	7889	9424	9441
WestNile_1_50_consensus_40	7870	7889	9494	9513
WestNile_1_50_consensus_40	7870	7889	9611	9626
WestNile_1_50_consensus_40	7870	7889	9710	9726
WestNile_1_50_consensus_40	7870	7889	9791	9810
WestNile_1_50_consensus_40	7968	7987	7989	8008
WestNile_1_50_consensus_40	7968	7987	8081	8099
WestNile_1_50_consensus_40	7968	7987	8167	8183
WestNile_1_50_consensus_40	7968	7987	8242	8260
WestNile_1_50_consensus_40	7968	7987	8350	8372
WestNile_1_50_consensus_40	7968	7987	8445	8462
WestNile_1_50_consensus_40	7968	7987	8564	8584
WestNile_1_50_consensus_40	7968	7987	8614	8632
WestNile_1_50_consensus_40	7968	7987	8725	8743
WestNile_1_50_consensus_40	7968	7987	8837	8854
WestNile_1_50_consensus_40	7968	7987	8950	8969
WestNile_1_50_consensus_40	7968	7987	9059	9079
WestNile_1_50_consensus_40	7968	7987	9145	9161
WestNile_1_50_consensus_40	7968	7987	9247	9266
WestNile_1_50_consensus_40	7968	7987	9307	9330
WestNile_1_50_consensus_40	7968	7987	9424	9441
WestNile_1_50_consensus_40	7968	7987	9494	9513
WestNile_1_50_consensus_40	7968	7987	9611	9626
WestNile_1_50_consensus_40	7968	7987	9710	9726
WestNile_1_50_consensus_40	7968	7987	9791	9810
WestNile_1_50_consensus_40	7968	7987	9901	9917
WestNile_1_50_consensus_40	8063	8079	8081	8099
WestNile_1_50_consensus_40	8063	8079	8167	8183
WestNile_1_50_consensus_40	8063	8079	8242	8260
WestNile_1_50_consensus_40	8063	8079	8350	8372
WestNile_1_50_consensus_40	8063	8079	8445	8462
WestNile_1_50_consensus_40	8063	8079	8564	8584
WestNile_1_50_consensus_40	8063	8079	8614	8632
WestNile_1_50_consensus_40	8063	8079	8725	8743
WestNile_1_50_consensus_40	8063	8079	8837	8854
WestNile_1_50_consensus_40	8063	8079	8950	8969
WestNile_1_50_consensus_40	8063	8079	9059	9079
WestNile_1_50_consensus_40	8063	8079	9145	9161
WestNile_1_50_consensus_40	8063	8079	9247	9266
WestNile_1_50_consensus_40	8063	8079	9307	9330
WestNile_1_50_consensus_40	8063	8079	9424	9441
WestNile_1_50_consensus_40	8063	8079	9494	9513
WestNile_1_50_consensus_40	8063	8079	9611	9626
WestNile_1_50_consensus_40	8063	8079	9710	9726
WestNile_1_50_consensus_40	8063	8079	9791	9810
WestNile_1_50_consensus_40	8063	8079	9901	9917
WestNile_1_50_consensus_40	8063	8079	10019	10036
WestNile_1_50_consensus_40	8145	8165	8167	8183
WestNile_1_50_consensus_40	8145	8165	8242	8260
WestNile_1_50_consensus_40	8145	8165	8350	8372
WestNile_1_50_consensus_40	8145	8165	8445	8462
WestNile_1_50_consensus_40	8145	8165	8564	8584
WestNile_1_50_consensus_40	8145	8165	8614	8632
WestNile_1_50_consensus_40	8145	8165	8725	8743
WestNile_1_50_consensus_40	8145	8165	8837	8854
WestNile_1_50_consensus_40	8145	8165	8950	8969
WestNile_1_50_consensus_40	8145	8165	9059	9079
WestNile_1_50_consensus_40	8145	8165	9145	9161
WestNile_1_50_consensus_40	8145	8165	9247	9266
WestNile_1_50_consensus_40	8145	8165	9307	9330
WestNile_1_50_consensus_40	8145	8165	9424	9441
WestNile_1_50_consensus_40	8145	8165	9494	9513
WestNile_1_50_consensus_40	8145	8165	9611	9626
WestNile_1_50_consensus_40	8145	8165	9710	9726
WestNile_1_50_consensus_40	8145	8165	9791	9810
WestNile_1_50_consensus_40	8145	8165	9901	9917
WestNile_1_50_consensus_40	8145	8165	10019	10036
WestNile_1_50_consensus_40	8145	8165	10119	10137
WestNile_1_50_consensus_40	8222	8240	8242	8260
WestNile_1_50_consensus_40	8222	8240	8350	8372
WestNile_1_50_consensus_40	8222	8240	8445	8462
WestNile_1_50_consensus_40	8222	8240	8564	8584
WestNile_1_50_consensus_40	8222	8240	8614	8632
WestNile_1_50_consensus_40	8222	8240	8725	8743
WestNile_1_50_consensus_40	8222	8240	8837	8854
WestNile_1_50_consensus_40	8222	8240	8950	8969
WestNile_1_50_consensus_40	8222	8240	9059	9079
WestNile_1_50_consensus_40	8222	8240	9145	9161
WestNile_1_50_consensus_40	8222	8240	9247	9266
WestNile_1_50_consensus_40	8222	8240	9307	9330
WestNile_1_50_consensus_40	8222	8240	9424	9441
WestNile_1_50_consensus_40	8222	8240	9494	9513
WestNile_1_50_consensus_40	8222	8240	9611	9626
WestNile_1_50_consensus_40	8222	8240	9710	9726
WestNile_1_50_consensus_40	8222	8240	9791	9810
WestNile_1_50_consensus_40	8222	8240	9901	9917
WestNile_1_50_consensus_40	8222	8240	10019	10036
WestNile_1_50_consensus_40	8222	8240	10119	10137
WestNile_1_50_consensus_40	8222	8240	10196	10216
WestNile_1_50_consensus_40	8332	8348	8350	8372
WestNile_1_50_consensus_40	8332	8348	8445	8462
WestNile_1_50_consensus_40	8332	8348	8564	8584
WestNile_1_50_consensus_40	8332	8348	8614	8632
WestNile_1_50_consensus_40	8332	8348	8725	8743
WestNile_1_50_consensus_40	8332	8348	8837	8854
WestNile_1_50_consensus_40	8332	8348	8950	8969
WestNile_1_50_consensus_40	8332	8348	9059	9079
WestNile_1_50_consensus_40	8332	8348	9145	9161
WestNile_1_50_consensus_40	8332	8348	9247	9266
WestNile_1_50_consensus_40	8332	8348	9307	9330
WestNile_1_50_consensus_40	8332	8348	9424	9441
WestNile_1_50_consensus_40	8332	8348	9494	9513
WestNile_1_50_consensus_40	8332	8348	9611	9626
WestNile_1_50_consensus_40	8332	8348	9710	9726
WestNile_1_50_consensus_40	8332	8348	9791	9810
WestNile_1_50_consensus_40	8332	8348	9901	9917
WestNile_1_50_consensus_40	8332	8348	10019	10036
WestNile_1_50_consensus_40	8332	8348	10119	10137
WestNile_1_50_consensus_40	8332	8348	10196	10216
WestNile_1_50_consensus_40	8332	8348	10282	10299
WestNile_1_50_consensus_40	8423	8443	8445	8462
WestNile_1_50_consensus_40	8423	8443	8564	8584
WestNile_1_50_consensus_40	8423	8443	8614	8632
WestNile_1_50_consensus_40	8423	8443	8725	8743
WestNile_1_50_consensus_40	8423	8443	8837	8854
WestNile_1_50_consensus_40	8423	8443	8950	8969
WestNile_1_50_consensus_40	8423	8443	9059	9079
WestNile_1_50_consensus_40	8423	8443	9145	9161
WestNile_1_50_consensus_40	8423	8443	9247	9266
WestNile_1_50_consensus_40	8423	8443	9307	9330
WestNile_1_50_consensus_40	8423	8443	9424	9441
WestNile_1_50_consensus_40	8423	8443	9494	9513
WestNile_1_50_consensus_40	8423	8443	9611	9626
WestNile_1_50_consensus_40	8423	8443	9710	9726
WestNile_1_50_consensus_40	8423	8443	9791	9810
WestNile_1_50_consensus_40	8423	8443	9901	9917
WestNile_1_50_consensus_40	8423	8443	10019	10036
WestNile_1_50_consensus_40	8423	8443	10119	10137
WestNile_1_50_consensus_40	8423	8443	10196	10216
WestNile_1_50_consensus_40	8423	8443	10282	10299
WestNile_1_50_consensus_40	8546	8562	8564	8584
WestNile_1_50_consensus_40	8546	8562	8614	8632
WestNile_1_50_consensus_40	8546	8562	8725	8743
WestNile_1_50_consensus_40	8546	8562	8837	8854
WestNile_1_50_consensus_40	8546	8562	8950	8969
WestNile_1_50_consensus_40	8546	8562	9059	9079
WestNile_1_50_consensus_40	8546	8562	9145	9161
WestNile_1_50_consensus_40	8546	8562	9247	9266
WestNile_1_50_consensus_40	8546	8562	9307	9330
WestNile_1_50_consensus_40	8546	8562	9424	9441
WestNile_1_50_consensus_40	8546	8562	9494	9513
WestNile_1_50_consensus_40	8546	8562	9611	9626
WestNile_1_50_consensus_40	8546	8562	9710	9726
WestNile_1_50_consensus_40	8546	8562	9791	9810
WestNile_1_50_consensus_40	8546	8562	9901	9917
WestNile_1_50_consensus_40	8546	8562	10019	10036
WestNile_1_50_consensus_40	8546	8562	10119	10137
WestNile_1_50_consensus_40	8546	8562	10196	10216
WestNile_1_50_consensus_40	8546	8562	10282	10299
WestNile_1_50_consensus_40	8592	8612	8614	8632
WestNile_1_50_consensus_40	8592	8612	8725	8743
WestNile_1_50_consensus_40	8592	8612	8837	8854
WestNile_1_50_consensus_40	8592	8612	8950	8969
WestNile_1_50_consensus_40	8592	8612	9059	9079
WestNile_1_50_consensus_40	8592	8612	9145	9161
WestNile_1_50_consensus_40	8592	8612	9247	9266
WestNile_1_50_consensus_40	8592	8612	9307	9330
WestNile_1_50_consensus_40	8592	8612	9424	9441
WestNile_1_50_consensus_40	8592	8612	9494	9513
WestNile_1_50_consensus_40	8592	8612	9611	9626
WestNile_1_50_consensus_40	8592	8612	9710	9726
WestNile_1_50_consensus_40	8592	8612	9791	9810
WestNile_1_50_consensus_40	8592	8612	9901	9917
WestNile_1_50_consensus_40	8592	8612	10019	10036
WestNile_1_50_consensus_40	8592	8612	10119	10137
WestNile_1_50_consensus_40	8592	8612	10196	10216
WestNile_1_50_consensus_40	8592	8612	10282	10299
WestNile_1_50_consensus_40	8707	8723	8725	8743
WestNile_1_50_consensus_40	8707	8723	8837	8854
WestNile_1_50_consensus_40	8707	8723	8950	8969
WestNile_1_50_consensus_40	8707	8723	9059	9079
WestNile_1_50_consensus_40	8707	8723	9145	9161
WestNile_1_50_consensus_40	8707	8723	9247	9266
WestNile_1_50_consensus_40	8707	8723	9307	9330
WestNile_1_50_consensus_40	8707	8723	9424	9441
WestNile_1_50_consensus_40	8707	8723	9494	9513
WestNile_1_50_consensus_40	8707	8723	9611	9626
WestNile_1_50_consensus_40	8707	8723	9710	9726
WestNile_1_50_consensus_40	8707	8723	9791	9810
WestNile_1_50_consensus_40	8707	8723	9901	9917
WestNile_1_50_consensus_40	8707	8723	10019	10036
WestNile_1_50_consensus_40	8707	8723	10119	10137
WestNile_1_50_consensus_40	8707	8723	10196	10216
WestNile_1_50_consensus_40	8707	8723	10282	10299
WestNile_1_50_consensus_40	8818	8835	8837	8854
WestNile_1_50_consensus_40	8818	8835	8950	8969
WestNile_1_50_consensus_40	8818	8835	9059	9079
WestNile_1_50_consensus_40	8818	8835	9145	9161
WestNile_1_50_consensus_40	8818	8835	9247	9266
WestNile_1_50_consensus_40	8818	8835	9307	9330
WestNile_1_50_consensus_40	8818	8835	9424	9441
WestNile_1_50_consensus_40	8818	8835	9494	9513
WestNile_1_50_consensus_40	8818	8835	9611	9626
WestNile_1_50_consensus_40	8818	8835	9710	9726
WestNile_1_50_consensus_40	8818	8835	9791	9810
WestNile_1_50_consensus_40	8818	8835	9901	9917
WestNile_1_50_consensus_40	8818	8835	10019	10036
WestNile_1_50_consensus_40	8818	8835	10119	10137
WestNile_1_50_consensus_40	8818	8835	10196	10216
WestNile_1_50_consensus_40	8818	8835	10282	10299
WestNile_1_50_consensus_40	8926	8948	8950	8969
WestNile_1_50_consensus_40	8926	8948	9059	9079
WestNile_1_50_consensus_40	8926	8948	9145	9161
WestNile_1_50_consensus_40	8926	8948	9247	9266
WestNile_1_50_consensus_40	8926	8948	9307	9330
WestNile_1_50_consensus_40	8926	8948	9424	9441
WestNile_1_50_consensus_40	8926	8948	9494	9513
WestNile_1_50_consensus_40	8926	8948	9611	9626
WestNile_1_50_consensus_40	8926	8948	9710	9726
WestNile_1_50_consensus_40	8926	8948	9791	9810
WestNile_1_50_consensus_40	8926	8948	9901	9917
WestNile_1_50_consensus_40	8926	8948	10019	10036
WestNile_1_50_consensus_40	8926	8948	10119	10137
WestNile_1_50_consensus_40	8926	8948	10196	10216
WestNile_1_50_consensus_40	8926	8948	10282	10299
WestNile_1_50_consensus_40	9041	9057	9059	9079
WestNile_1_50_consensus_40	9041	9057	9145	9161
WestNile_1_50_consensus_40	9041	9057	9247	9266
WestNile_1_50_consensus_40	9041	9057	9307	9330
WestNile_1_50_consensus_40	9041	9057	9424	9441
WestNile_1_50_consensus_40	9041	9057	9494	9513
WestNile_1_50_consensus_40	9041	9057	9611	9626
WestNile_1_50_consensus_40	9041	9057	9710	9726
WestNile_1_50_consensus_40	9041	9057	9791	9810
WestNile_1_50_consensus_40	9041	9057	9901	9917
WestNile_1_50_consensus_40	9041	9057	10019	10036
WestNile_1_50_consensus_40	9041	9057	10119	10137
WestNile_1_50_consensus_40	9041	9057	10196	10216
WestNile_1_50_consensus_40	9041	9057	10282	10299
WestNile_1_50_consensus_40	9123	9143	9145	9161
WestNile_1_50_consensus_40	9123	9143	9247	9266
WestNile_1_50_consensus_40	9123	9143	9307	9330
WestNile_1_50_consensus_40	9123	9143	9424	9441
WestNile_1_50_consensus_40	9123	9143	9494	9513
WestNile_1_50_consensus_40	9123	9143	9611	9626
WestNile_1_50_consensus_40	9123	9143	9710	9726
WestNile_1_50_consensus_40	9123	9143	9791	9810
WestNile_1_50_consensus_40	9123	9143	9901	9917
WestNile_1_50_consensus_40	9123	9143	10019	10036
WestNile_1_50_consensus_40	9123	9143	10119	10137
WestNile_1_50_consensus_40	9123	9143	10196	10216
WestNile_1_50_consensus_40	9123	9143	10282	10299
WestNile_1_50_consensus_40	9223	9245	9247	9266
WestNile_1_50_consensus_40	9223	9245	9307	9330
WestNile_1_50_consensus_40	9223	9245	9424	9441
WestNile_1_50_consensus_40	9223	9245	9494	9513
WestNile_1_50_consensus_40	9223	9245	9611	9626
WestNile_1_50_consensus_40	9223	9245	9710	9726
WestNile_1_50_consensus_40	9223	9245	9791	9810
WestNile_1_50_consensus_40	9223	9245	9901	9917
WestNile_1_50_consensus_40	9223	9245	10019	10036
WestNile_1_50_consensus_40	9223	9245	10119	10137
WestNile_1_50_consensus_40	9223	9245	10196	10216
WestNile_1_50_consensus_40	9223	9245	10282	10299
WestNile_1_50_consensus_40	9288	9305	9307	9330
WestNile_1_50_consensus_40	9288	9305	9424	9441
WestNile_1_50_consensus_40	9288	9305	9494	9513
WestNile_1_50_consensus_40	9288	9305	9611	9626
WestNile_1_50_consensus_40	9288	9305	9710	9726
WestNile_1_50_consensus_40	9288	9305	9791	9810
WestNile_1_50_consensus_40	9288	9305	9901	9917
WestNile_1_50_consensus_40	9288	9305	10019	10036
WestNile_1_50_consensus_40	9288	9305	10119	10137
WestNile_1_50_consensus_40	9288	9305	10196	10216
WestNile_1_50_consensus_40	9288	9305	10282	10299
WestNile_1_50_consensus_40	9404	9422	9424	9441
WestNile_1_50_consensus_40	9404	9422	9494	9513
WestNile_1_50_consensus_40	9404	9422	9611	9626
WestNile_1_50_consensus_40	9404	9422	9710	9726
WestNile_1_50_consensus_40	9404	9422	9791	9810
WestNile_1_50_consensus_40	9404	9422	9901	9917
WestNile_1_50_consensus_40	9404	9422	10019	10036
WestNile_1_50_consensus_40	9404	9422	10119	10137
WestNile_1_50_consensus_40	9404	9422	10196	10216
WestNile_1_50_consensus_40	9404	9422	10282	10299
WestNile_1_50_consensus_40	9474	9492	9494	9513
WestNile_1_50_consensus_40	9474	9492	9611	9626
WestNile_1_50_consensus_40	9474	9492	9710	9726
WestNile_1_50_consensus_40	9474	9492	9791	9810
WestNile_1_50_consensus_40	9474	9492	9901	9917
WestNile_1_50_consensus_40	9474	9492	10019	10036
WestNile_1_50_consensus_40	9474	9492	10119	10137
WestNile_1_50_consensus_40	9474	9492	10196	10216
WestNile_1_50_consensus_40	9474	9492	10282	10299
WestNile_1_50_consensus_40	9593	9609	9611	9626
WestNile_1_50_consensus_40	9593	9609	9710	9726
WestNile_1_50_consensus_40	9593	9609	9791	9810
WestNile_1_50_consensus_40	9593	9609	9901	9917
WestNile_1_50_consensus_40	9593	9609	10019	10036
WestNile_1_50_consensus_40	9593	9609	10119	10137
WestNile_1_50_consensus_40	9593	9609	10196	10216
WestNile_1_50_consensus_40	9593	9609	10282	10299
WestNile_1_50_consensus_40	9688	9708	9710	9726
WestNile_1_50_consensus_40	9688	9708	9791	9810
WestNile_1_50_consensus_40	9688	9708	9901	9917
WestNile_1_50_consensus_40	9688	9708	10019	10036
WestNile_1_50_consensus_40	9688	9708	10119	10137
WestNile_1_50_consensus_40	9688	9708	10196	10216
WestNile_1_50_consensus_40	9688	9708	10282	10299
WestNile_1_50_consensus_40	9774	9789	9791	9810
WestNile_1_50_consensus_40	9774	9789	9901	9917
WestNile_1_50_consensus_40	9774	9789	10019	10036
WestNile_1_50_consensus_40	9774	9789	10119	10137
WestNile_1_50_consensus_40	9774	9789	10196	10216
WestNile_1_50_consensus_40	9774	9789	10282	10299
WestNile_1_50_consensus_40	9883	9899	9901	9917
WestNile_1_50_consensus_40	9883	9899	10019	10036
WestNile_1_50_consensus_40	9883	9899	10119	10137
WestNile_1_50_consensus_40	9883	9899	10196	10216
WestNile_1_50_consensus_40	9883	9899	10282	10299
WestNile_1_50_consensus_40	9999	10017	10019	10036
WestNile_1_50_consensus_40	9999	10017	10119	10137
WestNile_1_50_consensus_40	9999	10017	10196	10216
WestNile_1_50_consensus_40	9999	10017	10282	10299
WestNile_1_50_consensus_40	10086	10104	10119	10137
WestNile_1_50_consensus_40	10086	10104	10196	10216
WestNile_1_50_consensus_40	10086	10104	10282	10299
WestNile_1_50_consensus_40	10173	10191	10196	10216
WestNile_1_50_consensus_40	10173	10191	10282	10299
